INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING
10210032	1	2	10	32	1	114	1	32	4	圣武帽	76	圣武真君遗落世间的帽子，经文护体，刀枪不入。	4368	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	27	-1	-1	-1	Hat1_13	帽子
10210033	1	2	10	33	1	115	1	33	4	达摩帽	76	达摩祖师遗落世间的帽子，经文护体，刀枪不入。	4368	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	27	-1	-1	-1	Hat1_16	帽子
10210034	1	2	10	34	1	102	1	34	4	罗汉帽	76	降龙罗汉遗落世间的帽子，经文护体，刀枪不入。	4368	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	27	-1	-1	-1	Hat2_9	帽子
10210035	1	2	10	35	1	104	1	35	4	喇嘛帽	76	红袍喇嘛遗落世间的帽子，经文护体，刀枪不入。	4368	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	27	-1	-1	-1	Hat1_2	帽子
10210036	1	2	10	36	1	119	1	36	4	浮云帽	81	不知为何物质制成，上有浮云千丈，名动天下。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Hat2_11	帽子
10210037	1	2	10	37	1	91	1	37	4	神行帽	81	不知为何物质制成，上有龙翔万里，名动天下。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Hat2_1	帽子
10210038	1	2	10	38	1	95	1	38	4	踏风帽	81	不知为何物质制成，上有大鹏展翅，名动天下。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Hat2_14	帽子
10210039	1	2	10	39	1	113	1	39	4	追日帽	81	不知为何物质制成，上有凤凰追日，名动天下。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Hat2_3	帽子
10210040	1	2	10	40	1	92	1	40	4	逐月帽	81	不知为何物质制成，上有青鸳逐月，名动天下。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Hat2_4	帽子
10210041	1	2	10	41	1	117	1	41	4	朱雀冠	86	红色帽冠，为南方朱雀所守护，万物不侵，法力无边。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	31	-1	-1	-1	Hat2_13	帽子
10210042	1	2	10	42	1	102	1	42	4	玄武冠	86	黑色帽冠，为北方玄武所守护，万物不侵，法力无边。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	31	-1	-1	-1	Hat2_9	帽子
10210043	1	2	10	43	1	118	1	43	4	白虎冠	86	白色帽冠，为西方白虎所守护，万物不侵，法力无边。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	31	-1	-1	-1	Hat1_10	帽子
10210044	1	2	10	44	1	107	1	44	4	青龙冠	86	青色帽冠，为东方青龙所守护，万物不侵，法力无边。	6504	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	31	-1	-1	-1	Hat1_6	帽子
10210045	1	2	10	45	1	112	1	45	4	圣灵巾	91	女娲补天时用的五彩石矶所造，吸收日月精华，赋有无穷灵力。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	34	-1	-1	-1	Hat1_15	帽子
10210046	1	2	10	46	1	109	1	46	4	幽冥冠	91	来自冥间，地狱之火烧练而成，怨气浓重，魔性强大。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	34	-1	-1	-1	Hat2_2	帽子
10210047	1	2	10	47	1	116	1	47	4	怜悯帽	91	佛家最为贵重的物品，可与使用者相互感应。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	34	-1	-1	-1	Hat2_12	帽子
10210048	1	2	10	48	1	106	1	48	4	霓云羽冠	96	据说是九天仙女为大地祈福跳舞时所用，是可遇不可求的极品。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	37	-1	-1	-1	Hat1_3	帽子
10210049	1	2	10	49	1	100	1	49	4	九宝天巾	96	上有九宝华文，受到天地精华的凝炼，灵气异常。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	37	-1	-1	-1	Hat1_14	帽子
10210050	1	2	10	50	1	103	1	50	4	归元神冠	96	上古神物，生于天地混沌之时，有凝神归元，起死回生之用。	9336	100	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	37	-1	-1	-1	Hat1_12	帽子
10211001	1	2	11	1	4	153	1	1	4	粗布鞋	4	粗布做的鞋子，适合初入江湖者使用。	516	60	3	0	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2	-1	-1	-1	Shoes1_13	鞋
10211002	1	2	11	2	4	153	1	2	4	麻布鞋	4	麻布做的鞋子，适合初入江湖者使用。	516	60	3	0	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2	-1	-1	-1	Shoes1_13	鞋
10211003	1	2	11	3	4	153	1	3	4	棉布鞋	4	棉布做的鞋子，适合初入江湖者使用。	516	60	3	0	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2	-1	-1	-1	Shoes1_13	鞋
10211004	1	2	11	4	4	155	1	4	4	纱绒鞋	14	纱绒做的鞋子，精致无比，华美舒适。	700	60	3	0	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	5	-1	-1	-1	Shoes1_14	鞋
10211005	1	2	11	5	4	155	1	5	4	绢丝鞋	14	绢丝做的鞋子，精致无比，华美舒适。	700	60	3	0	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	5	-1	-1	-1	Shoes1_14	鞋
10211006	1	2	11	6	4	157	1	6	4	锦帛鞋	24	锦帛做的鞋子，美轮美奂，典雅华贵。	924	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	Shoes1_15	鞋
10211007	1	2	11	7	4	157	1	7	4	丝绸鞋	24	丝绸做的鞋子，美轮美奂，典雅华贵。	924	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	Shoes1_15	鞋
10211008	1	2	11	8	4	157	1	8	4	绫罗鞋	24	绫罗做的鞋子，美轮美奂，典雅华贵。	924	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	Shoes1_15	鞋
10211009	1	2	11	9	4	160	1	9	4	狼牙鞋	34	镶有狼牙的鞋子，初露锋芒，坚固有力。	1184	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	10	-1	-1	-1	Shoes2_2	鞋
10211010	1	2	11	10	4	160	1	10	4	狼爪鞋	34	镶有狼爪的鞋子，初露锋芒，坚固有力。	1184	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	10	-1	-1	-1	Shoes2_2	鞋
10211011	1	2	11	11	4	160	1	11	4	狼皮鞋	34	狼皮做的鞋子，初露锋芒，坚固有力。	1184	70	3	1	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	10	-1	-1	-1	Shoes2_2	鞋
10211012	1	2	11	12	4	164	1	12	4	虎牙鞋	44	镶有虎牙的鞋子，锋芒毕露，霸气十足。	1504	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	14	-1	-1	-1	Shoes2_12	鞋
10211013	1	2	11	13	4	164	1	13	4	虎爪鞋	44	镶有虎爪的鞋子，锋芒毕露，霸气十足。	1504	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	14	-1	-1	-1	Shoes2_12	鞋
10211014	1	2	11	14	4	164	1	14	4	虎皮鞋	44	虎皮做的鞋子，锋芒毕露，霸气十足。	1504	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	14	-1	-1	-1	Shoes2_12	鞋
10211015	1	2	11	15	4	151	1	15	4	蛟龙鞋	54	蛟龙皮和银丝线合制而成，触感柔软，有很强的防御能力。	2276	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	18	-1	-1	-1	Shoes1_1	鞋
10211016	1	2	11	16	4	152	1	16	4	乌蚕鞋	54	乌蚕丝和银丝线合制而成，触感柔软，有很强的防御能力。	2276	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	18	-1	-1	-1	Shoes2_3	鞋
10211017	1	2	11	17	4	154	1	17	4	苍蟒鞋	54	蟒蛇皮和银丝线合制而成，触感柔软，有很强的防御能力。	2276	80	3	2	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	18	-1	-1	-1	Shoes2_13	鞋
10211018	1	2	11	18	4	156	1	18	4	天枢鞋	64	鞋身绘有天枢星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes2_14	鞋
10211019	1	2	11	19	4	158	1	19	4	天玑鞋	64	鞋身绘有天玑星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes1_6	鞋
10211020	1	2	11	20	4	159	1	20	4	天璇鞋	64	鞋身绘有天璇星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes1_2	鞋
10211021	1	2	11	21	4	161	1	21	4	天权鞋	64	鞋身绘有天权星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes2_2	鞋
10211022	1	2	11	22	4	162	1	22	4	瑶光鞋	64	鞋身绘有瑶光星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes2_5	鞋
10211023	1	2	11	23	4	163	1	23	4	开阳鞋	64	鞋身绘有开阳星图，玄妙无比。	3440	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	22	-1	-1	-1	Shoes1_12	鞋
10211024	1	2	11	24	4	165	1	24	4	贪狼鞋	72	传为贪狼星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes1_7	鞋
10211025	1	2	11	25	4	166	1	25	4	巨门鞋	72	传为巨门星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes1_9	鞋
10211026	1	2	11	26	4	167	1	26	4	禄存鞋	72	传为禄存星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes1_1	鞋
10211027	1	2	11	27	4	168	1	27	4	文曲鞋	72	传为文曲星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes2_4	鞋
10211028	1	2	11	28	4	169	1	28	4	破军鞋	72	传为破军星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes2_5	鞋
10211029	1	2	11	29	4	170	1	29	4	武曲鞋	72	传为武曲星君所造，仙气环绕，光彩夺目。	5078	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	25	-1	-1	-1	Shoes1_11	鞋
10211030	1	2	11	30	4	171	1	30	4	如来鞋	77	如来佛祖遗落世间的鞋子，经文护体，刀枪不入。	5128	90	3	3	887000	504000	-1	887000	504000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	-1	251000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	1275000	504000	-1	25000	-1	-1	-1	504000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	27	-1	-1	-1	Shoes1_7	鞋
